simulacao,tipo,id,tempo,valor,execucao
49VVVVV_None,geracao,GT2,1.0,36.5681481435014,49
49VVVVV_None,geracao,GT2,2.0,32.5681481435014,49
49VVVVV_None,geracao,GT3,0.0,1.68979457870146,49
49VVVVV_None,geracao,GT3,1.0,11.0,49
49VVVVV_None,geracao,GT3,2.0,1.0,49
49VVVVV_None,fluxo,L0,0.0,6.0,49
49VVVVV_None,fluxo,L0,1.0,6.0,49
49VVVVV_None,fluxo,L0,2.0,3.7507763595293597,49
49VVVVV_None,fluxo,L1,0.0,12.0,49
49VVVVV_None,fluxo,L1,1.0,12.0,49
49VVVVV_None,fluxo,L1,2.0,12.0,49
49VVVVV_None,fluxo,L2,0.0,12.0,49
49VVVVV_None,fluxo,L2,1.0,12.0,49
49VVVVV_None,fluxo,L2,2.0,12.0,49
49VVVVV_None,fluxo,L3,0.0,5.52449114040133,49
49VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,49
49VVVVV_None,fluxo,L3,2.0,1.1547211857486,49
49VVVVV_None,deficit,B2,0.0,0.0,49
49VVVVV_None,deficit,B3,0.0,0.0,49
49VVVVV_None,deficit,B2,1.0,0.0,49
49VVVVV_None,deficit,B3,1.0,0.0,49
49VVVVV_None,deficit,B2,2.0,0.0,49
49VVVVV_None,deficit,B3,2.0,0.0,49
50VVVVV_None,FOB,total,,3834.6262764968324,50
50VVVVV_None,geracao,GT1,0.0,31.565223140495902,50
50VVVVV_None,geracao,GT1,1.0,31.565223140495902,50
50VVVVV_None,geracao,GT1,2.0,29.0642584910629,50
50VVVVV_None,geracao,GT2,0.0,40.0,50
50VVVVV_None,geracao,GT2,1.0,36.5681481435014,50
50VVVVV_None,geracao,GT2,2.0,32.5681481435014,50
50VVVVV_None,geracao,GT3,0.0,1.68979457870146,50
50VVVVV_None,geracao,GT3,1.0,11.0,50
50VVVVV_None,geracao,GT3,2.0,1.0,50
50VVVVV_None,fluxo,L0,0.0,6.0,50
50VVVVV_None,fluxo,L0,1.0,6.0,50
50VVVVV_None,fluxo,L0,2.0,3.7507763595293597,50
50VVVVV_None,fluxo,L1,0.0,12.0,50
50VVVVV_None,fluxo,L1,1.0,12.0,50
50VVVVV_None,fluxo,L1,2.0,12.0,50
50VVVVV_None,fluxo,L2,0.0,12.0,50
50VVVVV_None,fluxo,L2,1.0,12.0,50
50VVVVV_None,fluxo,L2,2.0,12.0,50
50VVVVV_None,fluxo,L3,0.0,5.52449114040133,50
50VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,50
50VVVVV_None,fluxo,L3,2.0,1.1547211857486,50
50VVVVV_None,deficit,B2,0.0,0.0,50
50VVVVV_None,deficit,B3,0.0,0.0,50
50VVVVV_None,deficit,B2,1.0,0.0,50
50VVVVV_None,deficit,B3,1.0,0.0,50
50VVVVV_None,deficit,B2,2.0,0.0,50
50VVVVV_None,deficit,B3,2.0,0.0,50
51VVVVV_None,FOB,total,,3852.8063053564692,51
51VVVVV_None,geracao,GT1,0.0,31.565223140495902,51
51VVVVV_None,geracao,GT1,1.0,31.565223140495902,51
51VVVVV_None,geracao,GT1,2.0,29.0642584910629,51
51VVVVV_None,geracao,GT2,0.0,40.0,51
51VVVVV_None,geracao,GT2,1.0,36.5681481435014,51
51VVVVV_None,geracao,GT2,2.0,32.5681481435014,51
51VVVVV_None,geracao,GT3,0.0,1.68979457870146,51
51VVVVV_None,geracao,GT3,1.0,11.0,51
51VVVVV_None,geracao,GT3,2.0,1.0,51
51VVVVV_None,fluxo,L0,0.0,6.0,51
51VVVVV_None,fluxo,L0,1.0,6.0,51
51VVVVV_None,fluxo,L0,2.0,3.7507763595293597,51
51VVVVV_None,fluxo,L1,0.0,12.0,51
51VVVVV_None,fluxo,L1,1.0,12.0,51
51VVVVV_None,fluxo,L1,2.0,12.0,51
51VVVVV_None,fluxo,L2,0.0,12.0,51
51VVVVV_None,fluxo,L2,1.0,12.0,51
51VVVVV_None,fluxo,L2,2.0,12.0,51
51VVVVV_None,fluxo,L3,0.0,5.52449114040133,51
51VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,51
51VVVVV_None,fluxo,L3,2.0,1.1547211857486,51
51VVVVV_None,deficit,B2,0.0,0.0,51
51VVVVV_None,deficit,B3,0.0,0.0,51
51VVVVV_None,deficit,B2,1.0,0.0,51
51VVVVV_None,deficit,B3,1.0,0.0,51
51VVVVV_None,deficit,B2,2.0,0.0,51
51VVVVV_None,deficit,B3,2.0,0.0,51
52VVVVV_None,FOB,total,,3870.9863342161066,52
52VVVVV_None,geracao,GT1,0.0,31.565223140495902,52
52VVVVV_None,geracao,GT1,1.0,31.565223140495902,52
52VVVVV_None,geracao,GT1,2.0,29.0642584910629,52
52VVVVV_None,geracao,GT2,0.0,40.0,52
52VVVVV_None,geracao,GT2,1.0,36.5681481435014,52
52VVVVV_None,geracao,GT2,2.0,32.5681481435014,52
52VVVVV_None,geracao,GT3,0.0,1.68979457870146,52
52VVVVV_None,geracao,GT3,1.0,11.0,52
52VVVVV_None,geracao,GT3,2.0,1.0,52
52VVVVV_None,fluxo,L0,0.0,6.0,52
52VVVVV_None,fluxo,L0,1.0,6.0,52
52VVVVV_None,fluxo,L0,2.0,3.7507763595293597,52
52VVVVV_None,fluxo,L1,0.0,12.0,52
52VVVVV_None,fluxo,L1,1.0,12.0,52
52VVVVV_None,fluxo,L1,2.0,12.0,52
52VVVVV_None,fluxo,L2,0.0,12.0,52
52VVVVV_None,fluxo,L2,1.0,12.0,52
52VVVVV_None,fluxo,L2,2.0,12.0,52
52VVVVV_None,fluxo,L3,0.0,5.52449114040133,52
52VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,52
52VVVVV_None,fluxo,L3,2.0,1.1547211857486,52
52VVVVV_None,deficit,B2,0.0,0.0,52
52VVVVV_None,deficit,B3,0.0,0.0,52
52VVVVV_None,deficit,B2,1.0,0.0,52
52VVVVV_None,deficit,B3,1.0,0.0,52
52VVVVV_None,deficit,B2,2.0,0.0,52
52VVVVV_None,deficit,B3,2.0,0.0,52
53VVVVV_None,FOB,total,,3889.1663630757434,53
53VVVVV_None,geracao,GT1,0.0,31.565223140495902,53
53VVVVV_None,geracao,GT1,1.0,31.565223140495902,53
53VVVVV_None,geracao,GT1,2.0,29.0642584910629,53
53VVVVV_None,geracao,GT2,0.0,40.0,53
53VVVVV_None,geracao,GT2,1.0,36.5681481435014,53
53VVVVV_None,geracao,GT2,2.0,32.5681481435014,53
53VVVVV_None,geracao,GT3,0.0,1.68979457870146,53
53VVVVV_None,geracao,GT3,1.0,11.0,53
53VVVVV_None,geracao,GT3,2.0,1.0,53
53VVVVV_None,fluxo,L0,0.0,6.0,53
53VVVVV_None,fluxo,L0,1.0,6.0,53
53VVVVV_None,fluxo,L0,2.0,3.7507763595293597,53
53VVVVV_None,fluxo,L1,0.0,12.0,53
53VVVVV_None,fluxo,L1,1.0,12.0,53
53VVVVV_None,fluxo,L1,2.0,12.0,53
53VVVVV_None,fluxo,L2,0.0,12.0,53
53VVVVV_None,fluxo,L2,1.0,12.0,53
53VVVVV_None,fluxo,L2,2.0,12.0,53
53VVVVV_None,fluxo,L3,0.0,5.52449114040133,53
53VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,53
53VVVVV_None,fluxo,L3,2.0,1.1547211857486,53
53VVVVV_None,deficit,B2,0.0,0.0,53
53VVVVV_None,deficit,B3,0.0,0.0,53
53VVVVV_None,deficit,B2,1.0,0.0,53
53VVVVV_None,deficit,B3,1.0,0.0,53
53VVVVV_None,deficit,B2,2.0,0.0,53
53VVVVV_None,deficit,B3,2.0,0.0,53
54VVVVV_None,FOB,total,,3907.346391935381,54
54VVVVV_None,geracao,GT1,0.0,31.565223140495902,54
54VVVVV_None,geracao,GT1,1.0,31.565223140495902,54
54VVVVV_None,geracao,GT1,2.0,29.0642584910629,54
54VVVVV_None,geracao,GT2,0.0,40.0,54
54VVVVV_None,geracao,GT2,1.0,36.5681481435014,54
54VVVVV_None,geracao,GT2,2.0,32.5681481435014,54
54VVVVV_None,geracao,GT3,0.0,1.68979457870146,54
54VVVVV_None,geracao,GT3,1.0,11.0,54
54VVVVV_None,geracao,GT3,2.0,1.0,54
54VVVVV_None,fluxo,L0,0.0,6.0,54
54VVVVV_None,fluxo,L0,1.0,6.0,54
54VVVVV_None,fluxo,L0,2.0,3.7507763595293597,54
54VVVVV_None,fluxo,L1,0.0,12.0,54
54VVVVV_None,fluxo,L1,1.0,12.0,54
54VVVVV_None,fluxo,L1,2.0,12.0,54
54VVVVV_None,fluxo,L2,0.0,12.0,54
54VVVVV_None,fluxo,L2,1.0,12.0,54
54VVVVV_None,fluxo,L2,2.0,12.0,54
54VVVVV_None,fluxo,L3,0.0,5.52449114040133,54
54VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,54
54VVVVV_None,fluxo,L3,2.0,1.1547211857486,54
54VVVVV_None,deficit,B2,0.0,0.0,54
54VVVVV_None,deficit,B3,0.0,0.0,54
54VVVVV_None,deficit,B2,1.0,0.0,54
54VVVVV_None,deficit,B3,1.0,0.0,54
54VVVVV_None,deficit,B2,2.0,0.0,54
54VVVVV_None,deficit,B3,2.0,0.0,54
55VVVVV_None,FOB,total,,3925.5264207950177,55
55VVVVV_None,geracao,GT1,0.0,31.565223140495902,55
55VVVVV_None,geracao,GT1,1.0,31.565223140495902,55
55VVVVV_None,geracao,GT1,2.0,29.0642584910629,55
55VVVVV_None,geracao,GT2,0.0,40.0,55
55VVVVV_None,geracao,GT2,1.0,36.5681481435014,55
55VVVVV_None,geracao,GT2,2.0,32.5681481435014,55
55VVVVV_None,geracao,GT3,0.0,1.68979457870146,55
55VVVVV_None,geracao,GT3,1.0,11.0,55
55VVVVV_None,geracao,GT3,2.0,1.0,55
55VVVVV_None,fluxo,L0,0.0,6.0,55
55VVVVV_None,fluxo,L0,1.0,6.0,55
55VVVVV_None,fluxo,L0,2.0,3.7507763595293597,55
55VVVVV_None,fluxo,L1,0.0,12.0,55
55VVVVV_None,fluxo,L1,1.0,12.0,55
55VVVVV_None,fluxo,L1,2.0,12.0,55
55VVVVV_None,fluxo,L2,0.0,12.0,55
55VVVVV_None,fluxo,L2,1.0,12.0,55
55VVVVV_None,fluxo,L2,2.0,12.0,55
55VVVVV_None,fluxo,L3,0.0,5.52449114040133,55
55VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,55
55VVVVV_None,fluxo,L3,2.0,1.1547211857486,55
55VVVVV_None,deficit,B2,0.0,0.0,55
55VVVVV_None,deficit,B3,0.0,0.0,55
55VVVVV_None,deficit,B2,1.0,0.0,55
55VVVVV_None,deficit,B3,1.0,0.0,55
55VVVVV_None,deficit,B2,2.0,0.0,55
55VVVVV_None,deficit,B3,2.0,0.0,55
56VVVVV_None,FOB,total,,3943.7064496546554,56
56VVVVV_None,geracao,GT1,0.0,31.565223140495902,56
56VVVVV_None,geracao,GT1,1.0,31.565223140495902,56
56VVVVV_None,geracao,GT1,2.0,29.0642584910629,56
56VVVVV_None,geracao,GT2,0.0,40.0,56
56VVVVV_None,geracao,GT2,1.0,36.5681481435014,56
56VVVVV_None,geracao,GT2,2.0,32.5681481435014,56
56VVVVV_None,geracao,GT3,0.0,1.68979457870146,56
56VVVVV_None,geracao,GT3,1.0,11.0,56
56VVVVV_None,geracao,GT3,2.0,1.0,56
56VVVVV_None,fluxo,L0,0.0,6.0,56
56VVVVV_None,fluxo,L0,1.0,6.0,56
56VVVVV_None,fluxo,L0,2.0,3.7507763595293597,56
56VVVVV_None,fluxo,L1,0.0,12.0,56
56VVVVV_None,fluxo,L1,1.0,12.0,56
56VVVVV_None,fluxo,L1,2.0,12.0,56
56VVVVV_None,fluxo,L2,0.0,12.0,56
56VVVVV_None,fluxo,L2,1.0,12.0,56
56VVVVV_None,fluxo,L2,2.0,12.0,56
56VVVVV_None,fluxo,L3,0.0,5.52449114040133,56
56VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,56
56VVVVV_None,fluxo,L3,2.0,1.1547211857486,56
56VVVVV_None,deficit,B2,0.0,0.0,56
56VVVVV_None,deficit,B3,0.0,0.0,56
56VVVVV_None,deficit,B2,1.0,0.0,56
56VVVVV_None,deficit,B3,1.0,0.0,56
56VVVVV_None,deficit,B2,2.0,0.0,56
56VVVVV_None,deficit,B3,2.0,0.0,56
56VVVVV_None,FOB,total,,3961.8864785142923,57
56VVVVV_None,geracao,GT1,0.0,31.565223140495902,57
56VVVVV_None,geracao,GT1,1.0,31.565223140495902,57
56VVVVV_None,geracao,GT1,2.0,29.0642584910629,57
56VVVVV_None,geracao,GT2,0.0,40.0,57
56VVVVV_None,geracao,GT2,1.0,36.5681481435014,57
56VVVVV_None,geracao,GT2,2.0,32.5681481435014,57
56VVVVV_None,geracao,GT3,0.0,1.68979457870146,57
56VVVVV_None,geracao,GT3,1.0,11.0,57
56VVVVV_None,geracao,GT3,2.0,1.0,57
56VVVVV_None,fluxo,L0,0.0,6.0,57
56VVVVV_None,fluxo,L0,1.0,6.0,57
56VVVVV_None,fluxo,L0,2.0,3.7507763595293597,57
56VVVVV_None,fluxo,L1,0.0,12.0,57
56VVVVV_None,fluxo,L1,1.0,12.0,57
56VVVVV_None,fluxo,L1,2.0,12.0,57
56VVVVV_None,fluxo,L2,0.0,12.0,57
56VVVVV_None,fluxo,L2,1.0,12.0,57
56VVVVV_None,fluxo,L2,2.0,12.0,57
56VVVVV_None,fluxo,L3,0.0,5.52449114040133,57
56VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,57
56VVVVV_None,fluxo,L3,2.0,1.1547211857486,57
56VVVVV_None,deficit,B2,0.0,0.0,57
56VVVVV_None,deficit,B3,0.0,0.0,57
56VVVVV_None,deficit,B2,1.0,0.0,57
56VVVVV_None,deficit,B3,1.0,0.0,57
56VVVVV_None,deficit,B2,2.0,0.0,57
56VVVVV_None,deficit,B3,2.0,0.0,57
57VVVVV_None,FOB,total,,3980.066507373929,58
57VVVVV_None,geracao,GT1,0.0,31.565223140495902,58
57VVVVV_None,geracao,GT1,1.0,31.565223140495902,58
57VVVVV_None,geracao,GT1,2.0,29.0642584910629,58
57VVVVV_None,geracao,GT2,0.0,40.0,58
57VVVVV_None,geracao,GT2,1.0,36.5681481435014,58
57VVVVV_None,geracao,GT2,2.0,32.5681481435014,58
57VVVVV_None,geracao,GT3,0.0,1.68979457870146,58
57VVVVV_None,geracao,GT3,1.0,11.0,58
57VVVVV_None,geracao,GT3,2.0,1.0,58
57VVVVV_None,fluxo,L0,0.0,6.0,58
57VVVVV_None,fluxo,L0,1.0,6.0,58
57VVVVV_None,fluxo,L0,2.0,3.7507763595293597,58
57VVVVV_None,fluxo,L1,0.0,12.0,58
57VVVVV_None,fluxo,L1,1.0,12.0,58
57VVVVV_None,fluxo,L1,2.0,12.0,58
57VVVVV_None,fluxo,L2,0.0,12.0,58
57VVVVV_None,fluxo,L2,1.0,12.0,58
57VVVVV_None,fluxo,L2,2.0,12.0,58
57VVVVV_None,fluxo,L3,0.0,5.52449114040133,58
57VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,58
57VVVVV_None,fluxo,L3,2.0,1.1547211857486,58
57VVVVV_None,deficit,B2,0.0,0.0,58
57VVVVV_None,deficit,B3,0.0,0.0,58
57VVVVV_None,deficit,B2,1.0,0.0,58
57VVVVV_None,deficit,B3,1.0,0.0,58
57VVVVV_None,deficit,B2,2.0,0.0,58
57VVVVV_None,deficit,B3,2.0,0.0,58
59VVVVV_None,FOB,total,,3998.246536233566,59
59VVVVV_None,geracao,GT1,0.0,31.565223140495902,59
59VVVVV_None,geracao,GT1,1.0,31.565223140495902,59
59VVVVV_None,geracao,GT1,2.0,29.0642584910629,59
59VVVVV_None,geracao,GT2,0.0,40.0,59
59VVVVV_None,geracao,GT2,1.0,36.5681481435014,59
59VVVVV_None,geracao,GT2,2.0,32.5681481435014,59
59VVVVV_None,geracao,GT3,0.0,1.68979457870146,59
59VVVVV_None,geracao,GT3,1.0,11.0,59
59VVVVV_None,geracao,GT3,2.0,1.0,59
59VVVVV_None,fluxo,L0,0.0,6.0,59
59VVVVV_None,fluxo,L0,1.0,6.0,59
59VVVVV_None,fluxo,L0,2.0,3.7507763595293597,59
59VVVVV_None,fluxo,L1,0.0,12.0,59
59VVVVV_None,fluxo,L1,1.0,12.0,59
59VVVVV_None,fluxo,L1,2.0,12.0,59
59VVVVV_None,fluxo,L2,0.0,12.0,59
59VVVVV_None,fluxo,L2,1.0,12.0,59
59VVVVV_None,fluxo,L2,2.0,12.0,59
59VVVVV_None,fluxo,L3,0.0,5.52449114040133,59
59VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,59
59VVVVV_None,fluxo,L3,2.0,1.1547211857486,59
59VVVVV_None,deficit,B2,0.0,0.0,59
59VVVVV_None,deficit,B3,0.0,0.0,59
59VVVVV_None,deficit,B2,1.0,0.0,59
59VVVVV_None,deficit,B3,1.0,0.0,59
59VVVVV_None,deficit,B2,2.0,0.0,59
59VVVVV_None,deficit,B3,2.0,0.0,59
60VVVVV_None,FOB,total,,4016.426565093203,60
60VVVVV_None,geracao,GT1,0.0,31.565223140495902,60
60VVVVV_None,geracao,GT1,1.0,31.565223140495902,60
60VVVVV_None,geracao,GT1,2.0,29.0642584910629,60
60VVVVV_None,geracao,GT2,0.0,40.0,60
60VVVVV_None,geracao,GT2,1.0,36.5681481435014,60
60VVVVV_None,geracao,GT2,2.0,32.5681481435014,60
60VVVVV_None,geracao,GT3,0.0,1.68979457870146,60
60VVVVV_None,geracao,GT3,1.0,11.0,60
60VVVVV_None,geracao,GT3,2.0,1.0,60
60VVVVV_None,fluxo,L0,0.0,6.0,60
60VVVVV_None,fluxo,L0,1.0,6.0,60
60VVVVV_None,fluxo,L0,2.0,3.7507763595293597,60
60VVVVV_None,fluxo,L1,0.0,12.0,60
60VVVVV_None,fluxo,L1,1.0,12.0,60
60VVVVV_None,fluxo,L1,2.0,12.0,60
60VVVVV_None,fluxo,L2,0.0,12.0,60
60VVVVV_None,fluxo,L2,1.0,12.0,60
60VVVVV_None,fluxo,L2,2.0,12.0,60
60VVVVV_None,fluxo,L3,0.0,5.52449114040133,60
60VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,60
60VVVVV_None,fluxo,L3,2.0,1.1547211857486,60
60VVVVV_None,deficit,B2,0.0,0.0,60
60VVVVV_None,deficit,B3,0.0,0.0,60
60VVVVV_None,deficit,B2,1.0,0.0,60
60VVVVV_None,deficit,B3,1.0,0.0,60
60VVVVV_None,deficit,B2,2.0,0.0,60
60VVVVV_None,deficit,B3,2.0,0.0,60
61VVVVV_None,FOB,total,,4034.6065939528407,61
61VVVVV_None,geracao,GT1,0.0,31.565223140495902,61
61VVVVV_None,geracao,GT1,1.0,31.565223140495902,61
61VVVVV_None,geracao,GT1,2.0,29.0642584910629,61
61VVVVV_None,geracao,GT2,0.0,40.0,61
61VVVVV_None,geracao,GT2,1.0,36.5681481435014,61
61VVVVV_None,geracao,GT2,2.0,32.5681481435014,61
61VVVVV_None,geracao,GT3,0.0,1.68979457870146,61
61VVVVV_None,geracao,GT3,1.0,11.0,61
61VVVVV_None,geracao,GT3,2.0,1.0,61
61VVVVV_None,fluxo,L0,0.0,6.0,61
61VVVVV_None,fluxo,L0,1.0,6.0,61
61VVVVV_None,fluxo,L0,2.0,3.7507763595293597,61
61VVVVV_None,fluxo,L1,0.0,12.0,61
61VVVVV_None,fluxo,L1,1.0,12.0,61
61VVVVV_None,fluxo,L1,2.0,12.0,61
61VVVVV_None,fluxo,L2,0.0,12.0,61
61VVVVV_None,fluxo,L2,1.0,12.0,61
61VVVVV_None,fluxo,L2,2.0,12.0,61
61VVVVV_None,fluxo,L3,0.0,5.52449114040133,61
61VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,61
61VVVVV_None,fluxo,L3,2.0,1.1547211857486,61
61VVVVV_None,deficit,B2,0.0,0.0,61
61VVVVV_None,deficit,B3,0.0,0.0,61
61VVVVV_None,deficit,B2,1.0,0.0,61
61VVVVV_None,deficit,B3,1.0,0.0,61
61VVVVV_None,deficit,B2,2.0,0.0,61
61VVVVV_None,deficit,B3,2.0,0.0,61
62VVVVV_None,FOB,total,,4052.7866228124776,62
62VVVVV_None,geracao,GT1,0.0,31.565223140495902,62
62VVVVV_None,geracao,GT1,1.0,31.565223140495902,62
62VVVVV_None,geracao,GT1,2.0,29.0642584910629,62
62VVVVV_None,geracao,GT2,0.0,40.0,62
62VVVVV_None,geracao,GT2,1.0,36.5681481435014,62
62VVVVV_None,geracao,GT2,2.0,32.5681481435014,62
62VVVVV_None,geracao,GT3,0.0,1.68979457870146,62
62VVVVV_None,geracao,GT3,1.0,11.0,62
62VVVVV_None,geracao,GT3,2.0,1.0,62
62VVVVV_None,fluxo,L0,0.0,6.0,62
62VVVVV_None,fluxo,L0,1.0,6.0,62
62VVVVV_None,fluxo,L0,2.0,3.7507763595293597,62
62VVVVV_None,fluxo,L1,0.0,12.0,62
62VVVVV_None,fluxo,L1,1.0,12.0,62
62VVVVV_None,fluxo,L1,2.0,12.0,62
62VVVVV_None,fluxo,L2,0.0,12.0,62
62VVVVV_None,fluxo,L2,1.0,12.0,62
62VVVVV_None,fluxo,L2,2.0,12.0,62
62VVVVV_None,fluxo,L3,0.0,5.52449114040133,62
62VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,62
62VVVVV_None,fluxo,L3,2.0,1.1547211857486,62
62VVVVV_None,deficit,B2,0.0,0.0,62
62VVVVV_None,deficit,B3,0.0,0.0,62
62VVVVV_None,deficit,B2,1.0,0.0,62
62VVVVV_None,deficit,B3,1.0,0.0,62
62VVVVV_None,deficit,B2,2.0,0.0,62
62VVVVV_None,deficit,B3,2.0,0.0,62
63VVVVV_None,FOB,total,,4070.966651672115,63
63VVVVV_None,geracao,GT1,0.0,31.565223140495902,63
63VVVVV_None,geracao,GT1,1.0,31.565223140495902,63
63VVVVV_None,geracao,GT1,2.0,29.0642584910629,63
63VVVVV_None,geracao,GT2,0.0,40.0,63
63VVVVV_None,geracao,GT2,1.0,36.5681481435014,63
63VVVVV_None,geracao,GT2,2.0,32.5681481435014,63
63VVVVV_None,geracao,GT3,0.0,1.68979457870146,63
63VVVVV_None,geracao,GT3,1.0,11.0,63
63VVVVV_None,geracao,GT3,2.0,1.0,63
63VVVVV_None,fluxo,L0,0.0,6.0,63
63VVVVV_None,fluxo,L0,1.0,6.0,63
63VVVVV_None,fluxo,L0,2.0,3.7507763595293597,63
63VVVVV_None,fluxo,L1,0.0,12.0,63
63VVVVV_None,fluxo,L1,1.0,12.0,63
63VVVVV_None,fluxo,L1,2.0,12.0,63
63VVVVV_None,fluxo,L2,0.0,12.0,63
63VVVVV_None,fluxo,L2,1.0,12.0,63
63VVVVV_None,fluxo,L2,2.0,12.0,63
63VVVVV_None,fluxo,L3,0.0,5.52449114040133,63
63VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,63
63VVVVV_None,fluxo,L3,2.0,1.1547211857486,63
63VVVVV_None,deficit,B2,0.0,0.0,63
63VVVVV_None,deficit,B3,0.0,0.0,63
63VVVVV_None,deficit,B2,1.0,0.0,63
63VVVVV_None,deficit,B3,1.0,0.0,63
63VVVVV_None,deficit,B2,2.0,0.0,63
63VVVVV_None,deficit,B3,2.0,0.0,63
64VVVVV_None,FOB,total,,4089.1466805317523,64
64VVVVV_None,geracao,GT1,0.0,31.565223140495902,64
64VVVVV_None,geracao,GT1,1.0,31.565223140495902,64
64VVVVV_None,geracao,GT1,2.0,29.0642584910629,64
64VVVVV_None,geracao,GT2,0.0,40.0,64
64VVVVV_None,geracao,GT2,1.0,36.5681481435014,64
64VVVVV_None,geracao,GT2,2.0,32.5681481435014,64
64VVVVV_None,geracao,GT3,0.0,1.68979457870146,64
64VVVVV_None,geracao,GT3,1.0,11.0,64
64VVVVV_None,geracao,GT3,2.0,1.0,64
64VVVVV_None,fluxo,L0,0.0,6.0,64
64VVVVV_None,fluxo,L0,1.0,6.0,64
64VVVVV_None,fluxo,L0,2.0,3.7507763595293597,64
64VVVVV_None,fluxo,L1,0.0,12.0,64
64VVVVV_None,fluxo,L1,1.0,12.0,64
64VVVVV_None,fluxo,L1,2.0,12.0,64
64VVVVV_None,fluxo,L2,0.0,12.0,64
64VVVVV_None,fluxo,L2,1.0,12.0,64
64VVVVV_None,fluxo,L2,2.0,12.0,64
64VVVVV_None,fluxo,L3,0.0,5.52449114040133,64
64VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,64
64VVVVV_None,fluxo,L3,2.0,1.1547211857486,64
64VVVVV_None,deficit,B2,0.0,0.0,64
64VVVVV_None,deficit,B3,0.0,0.0,64
64VVVVV_None,deficit,B2,1.0,0.0,64
64VVVVV_None,deficit,B3,1.0,0.0,64
64VVVVV_None,deficit,B2,2.0,0.0,64
64VVVVV_None,deficit,B3,2.0,0.0,64
65VVVVV_None,FOB,total,,4107.326709391389,65
65VVVVV_None,geracao,GT1,0.0,31.565223140495902,65
65VVVVV_None,geracao,GT1,1.0,31.565223140495902,65
65VVVVV_None,geracao,GT1,2.0,29.0642584910629,65
65VVVVV_None,geracao,GT2,0.0,40.0,65
65VVVVV_None,geracao,GT2,1.0,36.5681481435014,65
65VVVVV_None,geracao,GT2,2.0,32.5681481435014,65
65VVVVV_None,geracao,GT3,0.0,1.68979457870146,65
65VVVVV_None,geracao,GT3,1.0,11.0,65
65VVVVV_None,geracao,GT3,2.0,1.0,65
65VVVVV_None,fluxo,L0,0.0,6.0,65
65VVVVV_None,fluxo,L0,1.0,6.0,65
65VVVVV_None,fluxo,L0,2.0,3.7507763595293597,65
65VVVVV_None,fluxo,L1,0.0,12.0,65
65VVVVV_None,fluxo,L1,1.0,12.0,65
65VVVVV_None,fluxo,L1,2.0,12.0,65
65VVVVV_None,fluxo,L2,0.0,12.0,65
65VVVVV_None,fluxo,L2,1.0,12.0,65
65VVVVV_None,fluxo,L2,2.0,12.0,65
65VVVVV_None,fluxo,L3,0.0,5.52449114040133,65
65VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,65
65VVVVV_None,fluxo,L3,2.0,1.1547211857486,65
65VVVVV_None,deficit,B2,0.0,0.0,65
65VVVVV_None,deficit,B3,0.0,0.0,65
65VVVVV_None,deficit,B2,1.0,0.0,65
65VVVVV_None,deficit,B3,1.0,0.0,65
65VVVVV_None,deficit,B2,2.0,0.0,65
65VVVVV_None,deficit,B3,2.0,0.0,65
66VVVVV_None,FOB,total,,4125.506738251026,66
66VVVVV_None,geracao,GT1,0.0,31.565223140495902,66
66VVVVV_None,geracao,GT1,1.0,31.565223140495902,66
66VVVVV_None,geracao,GT1,2.0,29.0642584910629,66
66VVVVV_None,geracao,GT2,0.0,40.0,66
66VVVVV_None,geracao,GT2,1.0,36.5681481435014,66
66VVVVV_None,geracao,GT2,2.0,32.5681481435014,66
66VVVVV_None,geracao,GT3,0.0,1.68979457870146,66
66VVVVV_None,geracao,GT3,1.0,11.0,66
66VVVVV_None,geracao,GT3,2.0,1.0,66
66VVVVV_None,fluxo,L0,0.0,6.0,66
66VVVVV_None,fluxo,L0,1.0,6.0,66
66VVVVV_None,fluxo,L0,2.0,3.7507763595293597,66
66VVVVV_None,fluxo,L1,0.0,12.0,66
66VVVVV_None,fluxo,L1,1.0,12.0,66
66VVVVV_None,fluxo,L1,2.0,12.0,66
66VVVVV_None,fluxo,L2,0.0,12.0,66
66VVVVV_None,fluxo,L2,1.0,12.0,66
66VVVVV_None,fluxo,L2,2.0,12.0,66
66VVVVV_None,fluxo,L3,0.0,5.52449114040133,66
66VVVVV_None,fluxo,L3,1.0,-0.8465374984972299,66
66VVVVV_None,fluxo,L3,2.0,1.1547211857486,66
