restricao,indice,dual,caso
balanco,"('B1', 1)",520.000000000327,36
balanco,"('B1', 2)",520.000000001158,36
balanco,"('B2', 0)",2519.99999999953,36
balanco,"('B2', 1)",5474.28571428359,36
balanco,"('B2', 2)",520.00000000163,36
balanco,"('B3', 0)",2560.00000000128,36
balanco,"('B3', 1)",2559.9999999993,36
balanco,"('B3', 2)",520.000000001164,36
limites,"('GT1', 0)",0.0,37
limites,"('GT1', 1)",0.0,37
limites,"('GT1', 2)",0.0,37
limites,"('GT2', 0)",0.0,37
limites,"('GT2', 1)",-990.714285719577,37
limites,"('GT2', 2)",0.0,37
limites,"('GT3', 0)",0.0,37
limites,"('GT3', 1)",0.0,37
limites,"('GT3', 2)",2054.99999999895,37
limite_deficit,"('B1', 0)",0.0,37
limite_deficit,"('B1', 1)",0.0,37
limite_deficit,"('B1', 2)",0.0,37
limite_deficit,"('B2', 0)",0.0,37
limite_deficit,"('B2', 1)",0.0,37
limite_deficit,"('B2', 2)",0.0,37
limite_deficit,"('B3', 0)",0.0,37
limite_deficit,"('B3', 1)",0.0,37
limite_deficit,"('B3', 2)",0.0,37
rampa_inf,"('GT1', 1)",0.0,37
rampa_inf,"('GT1', 2)",0.0,37
rampa_inf,"('GT2', 1)",0.0,37
rampa_inf,"('GT2', 2)",-1999.99999999684,37
rampa_inf,"('GT3', 1)",0.0,37
rampa_inf,"('GT3', 2)",0.0,37
rampa_sup,"('GT1', 1)",0.0,37
rampa_sup,"('GT1', 2)",0.0,37
rampa_sup,"('GT2', 1)",0.0,37
rampa_sup,"('GT2', 2)",0.0,37
rampa_sup,"('GT3', 1)",0.0,37
rampa_sup,"('GT3', 2)",0.0,37
restr_fluxo_sup,"('L0', 0)",-1883.33333333341,37
restr_fluxo_sup,"('L0', 1)",-11217.9870129901,37
restr_fluxo_sup,"('L0', 2)",0.0,37
restr_fluxo_sup,"('L1', 0)",-4187.00000000214,37
restr_fluxo_sup,"('L1', 1)",0.0,37
restr_fluxo_sup,"('L1', 2)",0.0,37
restr_fluxo_sup,"('L2', 0)",0.0,37
restr_fluxo_sup,"('L2', 1)",0.0,37
restr_fluxo_sup,"('L2', 2)",0.0,37
restr_fluxo_sup,"('L3', 0)",0.0,37
restr_fluxo_sup,"('L3', 1)",0.0,37
restr_fluxo_sup,"('L3', 2)",0.0,37
restr_fluxo_inf,"('L0', 0)",0.0,37
restr_fluxo_inf,"('L0', 1)",0.0,37
restr_fluxo_inf,"('L0', 2)",0.0,37
restr_fluxo_inf,"('L1', 0)",0.0,37
restr_fluxo_inf,"('L1', 1)",0.0,37
restr_fluxo_inf,"('L1', 2)",0.0,37
restr_fluxo_inf,"('L2', 0)",0.0,37
restr_fluxo_inf,"('L2', 1)",0.0,37
restr_fluxo_inf,"('L2', 2)",0.0,37
restr_fluxo_inf,"('L3', 0)",0.0,37
restr_fluxo_inf,"('L3', 1)",0.0,37
restr_fluxo_inf,"('L3', 2)",0.0,37
balanco,"('B1', 0)",527.499999998675,37
balanco,"('B1', 1)",527.500000000082,37
balanco,"('B1', 2)",527.500000001442,37
balanco,"('B2', 0)",2527.49999999977,37
balanco,"('B2', 1)",5518.21428571641,37
balanco,"('B2', 2)",527.50000000326,37
balanco,"('B3', 0)",2582.49999999953,37
balanco,"('B3', 1)",2582.50000000047,37
balanco,"('B3', 2)",527.500000001048,37
limites,"('GT1', 0)",0.0,38
limites,"('GT1', 1)",0.0,38
limites,"('GT1', 2)",0.0,38
limites,"('GT2', 0)",0.0,38
limites,"('GT2', 1)",-1027.14285715068,38
limites,"('GT2', 2)",0.0,38
limites,"('GT3', 0)",0.0,38
limites,"('GT3', 1)",0.0,38
limites,"('GT3', 2)",2069.99999999686,38
limite_deficit,"('B1', 0)",0.0,38
limite_deficit,"('B1', 1)",0.0,38
limite_deficit,"('B1', 2)",0.0,38
limite_deficit,"('B2', 0)",0.0,38
limite_deficit,"('B2', 1)",0.0,38
limite_deficit,"('B2', 2)",0.0,38
limite_deficit,"('B3', 0)",0.0,38
limite_deficit,"('B3', 1)",0.0,38
limite_deficit,"('B3', 2)",0.0,38
rampa_inf,"('GT1', 1)",0.0,38
rampa_inf,"('GT1', 2)",0.0,38
rampa_inf,"('GT2', 1)",0.0,38
rampa_inf,"('GT2', 2)",-1999.99999999623,38
rampa_inf,"('GT3', 1)",0.0,38
rampa_inf,"('GT3', 2)",0.0,38
rampa_sup,"('GT1', 1)",0.0,38
rampa_sup,"('GT1', 2)",0.0,38
rampa_sup,"('GT2', 1)",0.0,38
rampa_sup,"('GT2', 2)",0.0,38
rampa_sup,"('GT3', 1)",0.0,38
rampa_sup,"('GT3', 2)",0.0,38
restr_fluxo_sup,"('L0', 0)",-1851.51515151503,38
restr_fluxo_sup,"('L0', 1)",-11299.8701298842,38
restr_fluxo_sup,"('L0', 2)",0.0,38
restr_fluxo_sup,"('L1', 0)",-4238.0000000019,38
restr_fluxo_sup,"('L1', 1)",0.0,38
restr_fluxo_sup,"('L1', 2)",0.0,38
restr_fluxo_sup,"('L2', 0)",0.0,38
restr_fluxo_sup,"('L2', 1)",0.0,38
restr_fluxo_sup,"('L2', 2)",0.0,38
restr_fluxo_sup,"('L3', 0)",0.0,38
restr_fluxo_sup,"('L3', 1)",0.0,38
restr_fluxo_sup,"('L3', 2)",0.0,38
restr_fluxo_inf,"('L0', 0)",0.0,38
restr_fluxo_inf,"('L0', 1)",0.0,38
restr_fluxo_inf,"('L0', 2)",0.0,38
restr_fluxo_inf,"('L1', 0)",0.0,38
restr_fluxo_inf,"('L1', 1)",0.0,38
restr_fluxo_inf,"('L1', 2)",0.0,38
restr_fluxo_inf,"('L2', 0)",0.0,38
restr_fluxo_inf,"('L2', 1)",0.0,38
restr_fluxo_inf,"('L2', 2)",0.0,38
restr_fluxo_inf,"('L3', 0)",0.0,38
restr_fluxo_inf,"('L3', 1)",0.0,38
restr_fluxo_inf,"('L3', 2)",0.0,38
balanco,"('B1', 0)",534.999999999731,38
balanco,"('B1', 1)",534.999999997296,38
balanco,"('B1', 2)",535.000000003178,38
balanco,"('B2', 0)",2535.00000000105,38
balanco,"('B2', 1)",5562.14285714692,38
balanco,"('B2', 2)",535.000000003842,38
balanco,"('B3', 0)",2605.00000000023,38
balanco,"('B3', 1)",2604.99999999988,38
balanco,"('B3', 2)",535.000000003143,38
limites,"('GT1', 0)",0.0,39
limites,"('GT1', 1)",0.0,39
limites,"('GT1', 2)",0.0,39
limites,"('GT2', 0)",0.0,39
limites,"('GT2', 1)",-1063.57142857417,39
limites,"('GT2', 2)",0.0,39
limites,"('GT3', 0)",0.0,39
limites,"('GT3', 1)",0.0,39
limites,"('GT3', 2)",2084.99999999907,39
limite_deficit,"('B1', 0)",0.0,39
limite_deficit,"('B1', 1)",0.0,39
limite_deficit,"('B1', 2)",0.0,39
limite_deficit,"('B2', 0)",0.0,39
limite_deficit,"('B2', 1)",0.0,39
limite_deficit,"('B2', 2)",0.0,39
limite_deficit,"('B3', 0)",0.0,39
limite_deficit,"('B3', 1)",0.0,39
limite_deficit,"('B3', 2)",0.0,39
rampa_inf,"('GT1', 1)",0.0,39
rampa_inf,"('GT1', 2)",0.0,39
rampa_inf,"('GT2', 1)",0.0,39
rampa_inf,"('GT2', 2)",-1999.99999999684,39
rampa_inf,"('GT3', 1)",0.0,39
rampa_inf,"('GT3', 2)",0.0,39
rampa_sup,"('GT1', 1)",0.0,39
rampa_sup,"('GT1', 2)",0.0,39
rampa_sup,"('GT2', 1)",0.0,39
rampa_sup,"('GT2', 2)",0.0,39
rampa_sup,"('GT3', 1)",0.0,39
rampa_sup,"('GT3', 2)",0.0,39
restr_fluxo_sup,"('L0', 0)",-1819.69696969374,39
restr_fluxo_sup,"('L0', 1)",-11381.7532467496,39
restr_fluxo_sup,"('L0', 2)",0.0,39
restr_fluxo_sup,"('L1', 0)",-4289.00000000639,39
restr_fluxo_sup,"('L1', 1)",0.0,39
restr_fluxo_sup,"('L1', 2)",0.0,39
restr_fluxo_sup,"('L2', 0)",0.0,39
restr_fluxo_sup,"('L2', 1)",0.0,39
restr_fluxo_sup,"('L2', 2)",0.0,39
restr_fluxo_sup,"('L3', 0)",0.0,39
restr_fluxo_sup,"('L3', 1)",0.0,39
restr_fluxo_sup,"('L3', 2)",0.0,39
restr_fluxo_inf,"('L0', 0)",0.0,39
restr_fluxo_inf,"('L0', 1)",0.0,39
restr_fluxo_inf,"('L0', 2)",0.0,39
restr_fluxo_inf,"('L1', 0)",0.0,39
restr_fluxo_inf,"('L1', 1)",0.0,39
restr_fluxo_inf,"('L1', 2)",0.0,39
restr_fluxo_inf,"('L2', 0)",0.0,39
restr_fluxo_inf,"('L2', 1)",0.0,39
restr_fluxo_inf,"('L2', 2)",0.0,39
restr_fluxo_inf,"('L3', 0)",0.0,39
restr_fluxo_inf,"('L3', 1)",0.0,39
restr_fluxo_inf,"('L3', 2)",0.0,39
balanco,"('B1', 0)",542.499999998639,39
balanco,"('B1', 1)",542.500000000166,39
balanco,"('B1', 2)",542.500000001375,39
balanco,"('B2', 0)",2542.50000000012,39
balanco,"('B2', 1)",5606.07142857101,39
balanco,"('B2', 2)",542.500000003027,39
balanco,"('B3', 0)",2627.5000000007,39
balanco,"('B3', 1)",2627.49999999965,39
balanco,"('B3', 2)",542.500000000931,39
limites,"('GT1', 0)",0.0,40
limites,"('GT1', 1)",0.0,40
limites,"('GT1', 2)",0.0,40
limites,"('GT2', 0)",0.0,40
limites,"('GT2', 1)",-1100.00000000493,40
limites,"('GT2', 2)",0.0,40
limites,"('GT3', 0)",0.0,40
limites,"('GT3', 1)",0.0,40
limites,"('GT3', 2)",2099.99999999814,40
limite_deficit,"('B1', 0)",0.0,40
limite_deficit,"('B1', 1)",0.0,40
limite_deficit,"('B1', 2)",0.0,40
limite_deficit,"('B2', 0)",0.0,40
limite_deficit,"('B2', 1)",0.0,40
limite_deficit,"('B2', 2)",0.0,40
limite_deficit,"('B3', 0)",0.0,40
limite_deficit,"('B3', 1)",0.0,40
limite_deficit,"('B3', 2)",0.0,40
rampa_inf,"('GT1', 1)",0.0,40
rampa_inf,"('GT1', 2)",0.0,40
rampa_inf,"('GT2', 1)",0.0,40
rampa_inf,"('GT2', 2)",-1999.99999999623,40
rampa_inf,"('GT3', 1)",0.0,40
rampa_inf,"('GT3', 2)",0.0,40
rampa_sup,"('GT1', 1)",0.0,40
rampa_sup,"('GT1', 2)",0.0,40
rampa_sup,"('GT2', 1)",0.0,40
rampa_sup,"('GT2', 2)",0.0,40
rampa_sup,"('GT3', 1)",0.0,40
rampa_sup,"('GT3', 2)",0.0,40
restr_fluxo_sup,"('L0', 0)",-1787.87878787707,40
restr_fluxo_sup,"('L0', 1)",-11463.6363636373,40
restr_fluxo_sup,"('L0', 2)",0.0,40
restr_fluxo_sup,"('L1', 0)",-4340.00000000505,40
restr_fluxo_sup,"('L1', 1)",0.0,40
restr_fluxo_sup,"('L1', 2)",0.0,40
restr_fluxo_sup,"('L2', 0)",0.0,40
restr_fluxo_sup,"('L2', 1)",0.0,40
restr_fluxo_sup,"('L2', 2)",0.0,40
restr_fluxo_sup,"('L3', 0)",0.0,40
restr_fluxo_sup,"('L3', 1)",0.0,40
restr_fluxo_sup,"('L3', 2)",0.0,40
restr_fluxo_inf,"('L0', 0)",0.0,40
restr_fluxo_inf,"('L0', 1)",0.0,40
restr_fluxo_inf,"('L0', 2)",0.0,40
restr_fluxo_inf,"('L1', 0)",0.0,40
restr_fluxo_inf,"('L1', 1)",0.0,40
restr_fluxo_inf,"('L1', 2)",0.0,40
restr_fluxo_inf,"('L2', 0)",0.0,40
restr_fluxo_inf,"('L2', 1)",0.0,40
restr_fluxo_inf,"('L2', 2)",0.0,40
restr_fluxo_inf,"('L3', 0)",0.0,40
restr_fluxo_inf,"('L3', 1)",0.0,40
restr_fluxo_inf,"('L3', 2)",0.0,40
balanco,"('B1', 0)",549.999999998726,40
balanco,"('B1', 1)",549.99999999986,40
balanco,"('B1', 2)",550.000000001901,40
balanco,"('B2', 0)",2549.99999999872,40
balanco,"('B2', 1)",5650.00000000116,40
balanco,"('B2', 2)",550.000000003609,40
balanco,"('B3', 0)",2650.0000000007,40
balanco,"('B3', 1)",2650.00000000012,40
balanco,"('B3', 2)",550.000000001863,40
limites,"('GT1', 0)",0.0,41
limites,"('GT1', 1)",0.0,41
limites,"('GT1', 2)",0.0,41
limites,"('GT2', 0)",0.0,41
limites,"('GT2', 1)",-1136.42857143604,41
limites,"('GT2', 2)",0.0,41
limites,"('GT3', 0)",0.0,41
limites,"('GT3', 1)",0.0,41
limites,"('GT3', 2)",2114.99999999756,41
limite_deficit,"('B1', 0)",0.0,41
limite_deficit,"('B1', 1)",0.0,41
limite_deficit,"('B1', 2)",0.0,41
limite_deficit,"('B2', 0)",0.0,41
limite_deficit,"('B2', 1)",0.0,41
limite_deficit,"('B2', 2)",0.0,41
limite_deficit,"('B3', 0)",0.0,41
limite_deficit,"('B3', 1)",0.0,41
limite_deficit,"('B3', 2)",0.0,41
rampa_inf,"('GT1', 1)",0.0,41
rampa_inf,"('GT1', 2)",0.0,41
rampa_inf,"('GT2', 1)",0.0,41
rampa_inf,"('GT2', 2)",-1999.99999999563,41
rampa_inf,"('GT3', 1)",0.0,41
rampa_inf,"('GT3', 2)",0.0,41
rampa_sup,"('GT1', 1)",0.0,41
rampa_sup,"('GT1', 2)",0.0,41
rampa_sup,"('GT2', 1)",0.0,41
rampa_sup,"('GT2', 2)",0.0,41
rampa_sup,"('GT3', 1)",0.0,41
rampa_sup,"('GT3', 2)",0.0,41
restr_fluxo_sup,"('L0', 0)",-1756.06060605941,41
restr_fluxo_sup,"('L0', 1)",-11545.5194805332,41
restr_fluxo_sup,"('L0', 2)",0.0,41
restr_fluxo_sup,"('L1', 0)",-4390.99999999834,41
restr_fluxo_sup,"('L1', 1)",0.0,41
restr_fluxo_sup,"('L1', 2)",0.0,41
restr_fluxo_sup,"('L2', 0)",0.0,41
restr_fluxo_sup,"('L2', 1)",0.0,41
restr_fluxo_sup,"('L2', 2)",0.0,41
restr_fluxo_sup,"('L3', 0)",0.0,41
restr_fluxo_sup,"('L3', 1)",0.0,41
restr_fluxo_sup,"('L3', 2)",0.0,41
restr_fluxo_inf,"('L0', 0)",0.0,41
restr_fluxo_inf,"('L0', 1)",0.0,41
restr_fluxo_inf,"('L0', 2)",0.0,41
restr_fluxo_inf,"('L1', 0)",0.0,41
restr_fluxo_inf,"('L1', 1)",0.0,41
restr_fluxo_inf,"('L1', 2)",0.0,41
restr_fluxo_inf,"('L2', 0)",0.0,41
restr_fluxo_inf,"('L2', 1)",0.0,41
restr_fluxo_inf,"('L2', 2)",0.0,41
restr_fluxo_inf,"('L3', 0)",0.0,41
restr_fluxo_inf,"('L3', 1)",0.0,41
restr_fluxo_inf,"('L3', 2)",0.0,41
balanco,"('B1', 0)",557.500000000084,41
balanco,"('B1', 1)",557.499999997377,41
balanco,"('B1', 2)",557.500000002911,41
balanco,"('B2', 0)",2557.49999999837,41
balanco,"('B2', 1)",5693.92857143166,41
balanco,"('B2', 2)",557.500000004657,41
balanco,"('B3', 0)",2672.49999999942,41
balanco,"('B3', 1)",2672.50000000023,41
balanco,"('B3', 2)",557.500000002445,41
limites,"('GT1', 0)",0.0,42
limites,"('GT1', 1)",0.0,42
limites,"('GT1', 2)",0.0,42
limites,"('GT2', 0)",0.0,42
limites,"('GT2', 1)",-1172.85714285888,42
limites,"('GT2', 2)",0.0,42
limites,"('GT3', 0)",0.0,42
limites,"('GT3', 1)",0.0,42
limites,"('GT3', 2)",2129.99999999697,42
limite_deficit,"('B1', 0)",0.0,42
limite_deficit,"('B1', 1)",0.0,42
limite_deficit,"('B1', 2)",0.0,42
limite_deficit,"('B2', 0)",0.0,42
limite_deficit,"('B2', 1)",0.0,42
limite_deficit,"('B2', 2)",0.0,42
limite_deficit,"('B3', 0)",0.0,42
limite_deficit,"('B3', 1)",0.0,42
limite_deficit,"('B3', 2)",0.0,42
rampa_inf,"('GT1', 1)",0.0,42
rampa_inf,"('GT1', 2)",0.0,42
rampa_inf,"('GT2', 1)",0.0,42
rampa_inf,"('GT2', 2)",-1999.99999999805,42
rampa_inf,"('GT3', 1)",0.0,42
rampa_inf,"('GT3', 2)",0.0,42
rampa_sup,"('GT1', 1)",0.0,42
rampa_sup,"('GT1', 2)",0.0,42
rampa_sup,"('GT2', 1)",0.0,42
rampa_sup,"('GT2', 2)",0.0,42
rampa_sup,"('GT3', 1)",0.0,42
rampa_sup,"('GT3', 2)",0.0,42
restr_fluxo_sup,"('L0', 0)",-1724.24242424176,42
restr_fluxo_sup,"('L0', 1)",-11627.4025974025,42
restr_fluxo_sup,"('L0', 2)",0.0,42
restr_fluxo_sup,"('L1', 0)",-4442.00000000995,42
restr_fluxo_sup,"('L1', 1)",0.0,42
restr_fluxo_sup,"('L1', 2)",0.0,42
restr_fluxo_sup,"('L2', 0)",0.0,42
restr_fluxo_sup,"('L2', 1)",0.0,42
restr_fluxo_sup,"('L2', 2)",0.0,42
restr_fluxo_sup,"('L3', 0)",0.0,42
restr_fluxo_sup,"('L3', 1)",0.0,42
restr_fluxo_sup,"('L3', 2)",0.0,42
restr_fluxo_inf,"('L0', 0)",0.0,42
restr_fluxo_inf,"('L0', 1)",0.0,42
restr_fluxo_inf,"('L0', 2)",0.0,42
restr_fluxo_inf,"('L1', 0)",0.0,42
restr_fluxo_inf,"('L1', 1)",0.0,42
restr_fluxo_inf,"('L1', 2)",0.0,42
restr_fluxo_inf,"('L2', 0)",0.0,42
restr_fluxo_inf,"('L2', 1)",0.0,42
restr_fluxo_inf,"('L2', 2)",0.0,42
restr_fluxo_inf,"('L3', 0)",0.0,42
restr_fluxo_inf,"('L3', 1)",0.0,42
restr_fluxo_inf,"('L3', 2)",0.0,42
balanco,"('B1', 0)",564.999999998266,42
balanco,"('B1', 1)",564.999999999098,42
balanco,"('B1', 2)",565.000000002227,42
balanco,"('B2', 0)",2565.00000000116,42
balanco,"('B2', 1)",5737.85714285693,42
balanco,"('B2', 2)",565.000000002095,42
balanco,"('B3', 0)",2695.00000000233,42
balanco,"('B3', 1)",2694.99999999953,42
balanco,"('B3', 2)",565.000000003027,42
limites,"('GT1', 0)",0.0,43
limites,"('GT1', 1)",0.0,43
limites,"('GT1', 2)",0.0,43
limites,"('GT2', 0)",0.0,43
limites,"('GT2', 1)",-1209.28571428614,43
limites,"('GT2', 2)",0.0,43
limites,"('GT3', 0)",0.0,43
limites,"('GT3', 1)",0.0,43
limites,"('GT3', 2)",2144.99999999779,43
limite_deficit,"('B1', 0)",0.0,43
limite_deficit,"('B1', 1)",0.0,43
limite_deficit,"('B1', 2)",0.0,43
limite_deficit,"('B2', 0)",0.0,43
limite_deficit,"('B2', 1)",0.0,43
limite_deficit,"('B2', 2)",0.0,43
limite_deficit,"('B3', 0)",0.0,43
limite_deficit,"('B3', 1)",0.0,43
limite_deficit,"('B3', 2)",0.0,43
rampa_inf,"('GT1', 1)",0.0,43
rampa_inf,"('GT1', 2)",0.0,43
rampa_inf,"('GT2', 1)",0.0,43
rampa_inf,"('GT2', 2)",-1999.99999999744,43
rampa_inf,"('GT3', 1)",0.0,43
rampa_inf,"('GT3', 2)",0.0,43
rampa_sup,"('GT1', 1)",0.0,43
rampa_sup,"('GT1', 2)",0.0,43
rampa_sup,"('GT2', 1)",0.0,43
rampa_sup,"('GT2', 2)",0.0,43
rampa_sup,"('GT3', 1)",0.0,43
rampa_sup,"('GT3', 2)",0.0,43
restr_fluxo_sup,"('L0', 0)",-1692.42424242143,43
restr_fluxo_sup,"('L0', 1)",-11709.2857142841,43
restr_fluxo_sup,"('L0', 2)",0.0,43
restr_fluxo_sup,"('L1', 0)",-4493.00000000466,43
restr_fluxo_sup,"('L1', 1)",0.0,43
restr_fluxo_sup,"('L1', 2)",0.0,43
restr_fluxo_sup,"('L2', 0)",0.0,43
restr_fluxo_sup,"('L2', 1)",0.0,43
restr_fluxo_sup,"('L2', 2)",0.0,43
restr_fluxo_sup,"('L3', 0)",0.0,43
restr_fluxo_sup,"('L3', 1)",0.0,43
restr_fluxo_sup,"('L3', 2)",0.0,43
restr_fluxo_inf,"('L0', 0)",0.0,43
restr_fluxo_inf,"('L0', 1)",0.0,43
restr_fluxo_inf,"('L0', 2)",0.0,43
restr_fluxo_inf,"('L1', 0)",0.0,43
restr_fluxo_inf,"('L1', 1)",0.0,43
restr_fluxo_inf,"('L1', 2)",0.0,43
restr_fluxo_inf,"('L2', 0)",0.0,43
restr_fluxo_inf,"('L2', 1)",0.0,43
restr_fluxo_inf,"('L2', 2)",0.0,43
restr_fluxo_inf,"('L3', 0)",0.0,43
restr_fluxo_inf,"('L3', 1)",0.0,43
restr_fluxo_inf,"('L3', 2)",0.0,43
balanco,"('B1', 0)",572.499999999094,43
balanco,"('B1', 1)",572.499999998505,43
balanco,"('B1', 2)",572.500000002451,43
balanco,"('B2', 0)",2572.4999999986,43
balanco,"('B2', 1)",5781.78571428359,43
balanco,"('B2', 2)",572.500000002678,43
balanco,"('B3', 0)",2717.50000000081,43
balanco,"('B3', 1)",2717.4999999986,43
balanco,"('B3', 2)",572.500000002212,43
limites,"('GT1', 0)",0.0,44
limites,"('GT1', 1)",0.0,44
limites,"('GT1', 2)",0.0,44
limites,"('GT2', 0)",0.0,44
limites,"('GT2', 1)",-1245.71428571822,44
limites,"('GT2', 2)",0.0,44
limites,"('GT3', 0)",0.0,44
limites,"('GT3', 1)",0.0,44
limites,"('GT3', 2)",2159.99999999523,44
limite_deficit,"('B1', 0)",0.0,44
limite_deficit,"('B1', 1)",0.0,44
limite_deficit,"('B1', 2)",0.0,44
limite_deficit,"('B2', 0)",0.0,44
limite_deficit,"('B2', 1)",0.0,44
limite_deficit,"('B2', 2)",0.0,44
limite_deficit,"('B3', 0)",0.0,44
limite_deficit,"('B3', 1)",0.0,44
limite_deficit,"('B3', 2)",0.0,44
rampa_inf,"('GT1', 1)",0.0,44
rampa_inf,"('GT1', 2)",0.0,44
rampa_inf,"('GT2', 1)",0.0,44
rampa_inf,"('GT2', 2)",-1999.99999999296,44
rampa_inf,"('GT3', 1)",0.0,44
rampa_inf,"('GT3', 2)",0.0,44
rampa_sup,"('GT1', 1)",0.0,44
rampa_sup,"('GT1', 2)",0.0,44
rampa_sup,"('GT2', 1)",0.0,44
rampa_sup,"('GT2', 2)",0.0,44
rampa_sup,"('GT3', 1)",0.0,44
rampa_sup,"('GT3', 2)",0.0,44
restr_fluxo_sup,"('L0', 0)",-1660.60606060049,44
restr_fluxo_sup,"('L0', 1)",-11791.1688311721,44
restr_fluxo_sup,"('L0', 2)",0.0,44
restr_fluxo_sup,"('L1', 0)",-4544.00000001128,44
restr_fluxo_sup,"('L1', 1)",0.0,44
restr_fluxo_sup,"('L1', 2)",0.0,44
restr_fluxo_sup,"('L2', 0)",0.0,44
restr_fluxo_sup,"('L2', 1)",0.0,44
restr_fluxo_sup,"('L2', 2)",0.0,44
restr_fluxo_sup,"('L3', 0)",0.0,44
restr_fluxo_sup,"('L3', 1)",0.0,44
restr_fluxo_sup,"('L3', 2)",0.0,44
restr_fluxo_inf,"('L0', 0)",0.0,44
restr_fluxo_inf,"('L0', 1)",0.0,44
restr_fluxo_inf,"('L0', 2)",0.0,44
restr_fluxo_inf,"('L1', 0)",0.0,44
restr_fluxo_inf,"('L1', 1)",0.0,44
restr_fluxo_inf,"('L1', 2)",0.0,44
restr_fluxo_inf,"('L2', 0)",0.0,44
restr_fluxo_inf,"('L2', 1)",0.0,44
restr_fluxo_inf,"('L2', 2)",0.0,44
restr_fluxo_inf,"('L3', 0)",0.0,44
restr_fluxo_inf,"('L3', 1)",0.0,44
restr_fluxo_inf,"('L3', 2)",0.0,44
balanco,"('B1', 0)",579.99999999711,44
balanco,"('B1', 1)",579.999999998335,44
balanco,"('B1', 2)",580.000000004821,44
balanco,"('B2', 0)",2579.99999999732,44
balanco,"('B2', 1)",5825.71428571118,44
balanco,"('B2', 2)",580.000000005239,44
balanco,"('B3', 0)",2740.00000000093,44
balanco,"('B3', 1)",2739.99999999942,44
balanco,"('B3', 2)",580.000000004773,44
limites,"('GT1', 0)",0.0,45
limites,"('GT1', 1)",0.0,45
limites,"('GT1', 2)",0.0,45
limites,"('GT2', 0)",0.0,45
limites,"('GT2', 1)",-1282.14285715377,45
limites,"('GT2', 2)",0.0,45
limites,"('GT3', 0)",0.0,45
limites,"('GT3', 1)",0.0,45
limites,"('GT3', 2)",2174.99999999814,45
limite_deficit,"('B1', 0)",0.0,45
limite_deficit,"('B1', 1)",0.0,45
limite_deficit,"('B1', 2)",0.0,45
limite_deficit,"('B2', 0)",0.0,45
limite_deficit,"('B2', 1)",0.0,45
limite_deficit,"('B2', 2)",0.0,45
limite_deficit,"('B3', 0)",0.0,45
limite_deficit,"('B3', 1)",0.0,45
limite_deficit,"('B3', 2)",0.0,45
rampa_inf,"('GT1', 1)",0.0,45
rampa_inf,"('GT1', 2)",0.0,45
rampa_inf,"('GT2', 1)",0.0,45
rampa_inf,"('GT2', 2)",-1999.99999999361,45
rampa_inf,"('GT3', 1)",0.0,45
rampa_inf,"('GT3', 2)",0.0,45
rampa_sup,"('GT1', 1)",0.0,45
rampa_sup,"('GT1', 2)",0.0,45
rampa_sup,"('GT2', 1)",0.0,45
rampa_sup,"('GT2', 2)",0.0,45
rampa_sup,"('GT3', 1)",0.0,45
rampa_sup,"('GT3', 2)",0.0,45
restr_fluxo_sup,"('L0', 0)",-1628.78787878172,45
restr_fluxo_sup,"('L0', 1)",-11873.0519480642,45
restr_fluxo_sup,"('L0', 2)",0.0,45
restr_fluxo_sup,"('L1', 0)",-4595.0000000063,45
restr_fluxo_sup,"('L1', 1)",0.0,45
restr_fluxo_sup,"('L1', 2)",0.0,45
restr_fluxo_sup,"('L2', 0)",0.0,45
restr_fluxo_sup,"('L2', 1)",0.0,45
restr_fluxo_sup,"('L2', 2)",0.0,45
restr_fluxo_sup,"('L3', 0)",0.0,45
restr_fluxo_sup,"('L3', 1)",0.0,45
restr_fluxo_sup,"('L3', 2)",0.0,45
restr_fluxo_inf,"('L0', 0)",0.0,45
restr_fluxo_inf,"('L0', 1)",0.0,45
restr_fluxo_inf,"('L0', 2)",0.0,45
restr_fluxo_inf,"('L1', 0)",0.0,45
restr_fluxo_inf,"('L1', 1)",0.0,45
restr_fluxo_inf,"('L1', 2)",0.0,45
restr_fluxo_inf,"('L2', 0)",0.0,45
restr_fluxo_inf,"('L2', 1)",0.0,45
restr_fluxo_inf,"('L2', 2)",0.0,45
restr_fluxo_inf,"('L3', 0)",0.0,45
restr_fluxo_inf,"('L3', 1)",0.0,45
restr_fluxo_inf,"('L3', 2)",0.0,45
balanco,"('B1', 0)",587.499999999904,45
balanco,"('B1', 1)",587.499999998936,45
balanco,"('B1', 2)",587.500000001991,45
balanco,"('B2', 0)",2587.49999999779,45
balanco,"('B2', 1)",5869.64285714738,45
balanco,"('B2', 2)",587.500000003609,45
balanco,"('B3', 0)",2762.50000000151,45
balanco,"('B3', 1)",2762.50000000105,45
balanco,"('B3', 2)",587.500000001863,45
limites,"('GT1', 0)",0.0,46
limites,"('GT1', 1)",0.0,46
limites,"('GT1', 2)",0.0,46
limites,"('GT2', 0)",0.0,46
limites,"('GT2', 1)",-1318.57142857392,46
limites,"('GT2', 2)",0.0,46
limites,"('GT3', 0)",0.0,46
limites,"('GT3', 1)",0.0,46
limites,"('GT3', 2)",2189.99999999849,46
limite_deficit,"('B1', 0)",0.0,46
limite_deficit,"('B1', 1)",0.0,46
limite_deficit,"('B1', 2)",0.0,46
limite_deficit,"('B2', 0)",0.0,46
limite_deficit,"('B2', 1)",0.0,46
